Time,Mid_Price,Ask_Size_1,Ask_Price_1,Bid_Price_1,Bid_Size_1
6565.76,586.315,201,586.39,586.24,477
6566.04,586.315,201,586.39,586.24,477
6567.44,586.315,401,586.39,586.24,477
6570.98,586.155,200,586.22,586.09,100
6571.82,586.185,100,586.28,586.09,100
6572.88,586.185,100,586.28,586.09,100
6574.13,586.185,100,586.28,586.09,100
6575.81,586.23,100,586.34,586.12,100
6576.71,586.215,100,586.34,586.09,100
6577.58,586.285,301,586.39,586.18,100
6578.61,586.285,301,586.39,586.18,100
6579.94,586.34,312,586.39,586.29,100
6581,586.34,312,586.39,586.29,100
6581.76,586.34,312,586.39,586.29,100
6582.95,586.34,301,586.39,586.29,100
6583.95,586.2,305,586.31,586.09,100
6584.63,586.18,305,586.27,586.09,100
6585.92,586.19,100,586.29,586.09,100
6586.87,586.19,100,586.29,586.09,100
6587.75,586.21,100,586.29,586.13,100
6588.83,586.26,10,586.34,586.18,16
6590.41,586.255,10,586.34,586.17,18
6591.6,586.215,180,586.3,586.13,200
6593.33,586.215,180,586.3,586.13,100
6594.48,586.215,180,586.3,586.13,100
6595.91,586.235,180,586.3,586.17,3
6596.64,586.285,28,586.38,586.19,18
6597.93,586.275,28,586.38,586.17,3
6598.85,586.29,28,586.38,586.2,18
6600.75,586.275,28,586.38,586.17,3
6602,586.275,28,586.38,586.17,3
6602.77,586.275,28,586.38,586.17,3
6603.83,586.23,63,586.28,586.18,18
6604.88,586.225,63,586.28,586.17,3
6605.54,586.225,63,586.28,586.17,3
6607,586.275,28,586.38,586.17,103
6607.99,586.275,28,586.38,586.17,103
6608.77,586.275,28,586.38,586.17,3
6609.48,586.275,28,586.38,586.17,3
6610.69,586.275,28,586.38,586.17,3
6611.83,586.255,18,586.36,586.15,40
6612.85,586.25,18,586.35,586.15,40
6613.67,586.23,18,586.35,586.11,100
6614.93,586.135,100,586.24,586.03,100
6615.98,586.135,100,586.24,586.03,100
6616.95,586.125,100,586.22,586.03,100
6617.87,586.125,100,586.22,586.03,100
6618.84,586.125,100,586.22,586.03,100
6619.17,586.115,100,586.2,586.03,100
6620.6,586.115,100,586.2,586.03,100
6622.57,586.115,100,586.2,586.03,100
6623.47,586.115,100,586.2,586.03,100
6624.82,586.095,2,586.19,586,485
6625.83,586.1,111,586.2,586,485
6626.63,586.1,111,586.2,586,485
6627.76,586.09,18,586.18,586,485
6628.99,586.105,100,586.19,586.02,18
6629.8,586.095,100,586.19,586,485
6630.26,586.095,100,586.19,586,485
6631.01,586.095,100,586.19,586,485
6632.36,586.095,100,586.19,586,485
6633.76,586.095,200,586.19,586,485
6634.24,586.105,18,586.18,586.03,18
6637.7,586.095,200,586.19,586,485
6638.92,586.075,30,586.15,586,485
6639.98,586.075,30,586.15,586,485
6640.17,586.075,130,586.15,586,485
6642,586.005,100,586.1,585.91,18
6642.38,586.025,141,586.15,585.9,100
6643.57,586.025,141,586.15,585.9,100
6644.26,586.03,141,586.15,585.91,100
6646.68,586.04,141,586.15,585.93,18
6647.93,586.005,100,586.11,585.9,100
6648.6,586.015,100,586.11,585.92,18
6649.7,586.015,100,586.11,585.92,18
6650.76,586.015,100,586.11,585.92,18
6653.89,586.025,100,586.11,585.94,16
6654.45,586.01,100,586.11,585.91,100
6655.9,586.03,111,586.11,585.95,18
6656.92,586.035,111,586.11,585.96,18
6657.15,586.02,111,586.11,585.93,200
6658.81,586.02,111,586.11,585.93,200
6659.99,586.04,111,586.11,585.97,100
6660.45,585.985,100,586.04,585.93,200
6661.25,585.985,100,586.04,585.93,200
6662.61,585.985,100,586.04,585.93,200
6663.83,585.98,100,586.03,585.93,200
6664.99,585.98,100,586.03,585.93,200
6665.49,585.98,100,586.03,585.93,200
6666.99,585.985,100,586.04,585.93,200
6667.07,585.985,100,586.04,585.93,200
6668.93,586.065,30,586.15,585.98,100
6669.97,586.075,30,586.15,586,100
6670.95,586.07,200,586.14,586,100
6671.32,586.07,200,586.14,586,100
6672.83,586.07,200,586.14,586,100
6673.8,586.07,200,586.14,586,118
6674.92,586.07,200,586.14,586,100
6676.99,586.07,200,586.14,586,100
6677.95,586.07,100,586.14,586,100
6678.39,586.07,100,586.14,586,100
6681,585.89,400,585.93,585.85,800
6681.99,585.87,300,585.93,585.81,300
6682.82,585.87,300,585.93,585.81,300
6683.9,585.92,111,586.03,585.81,300
6684.9,585.92,11,586.03,585.81,300
6686,585.95,118,586.04,585.86,100
6686.72,585.955,5,586.05,585.86,100
6687.49,585.95,118,586.04,585.86,100
6688.56,585.955,5,586.05,585.86,100
6689.9,585.955,5,586.05,585.86,100
6690.24,585.945,118,586.03,585.86,100
6691.89,585.92,103,585.98,585.86,100
6692.49,585.92,103,585.98,585.86,100
6693.93,585.895,3,585.98,585.81,300
6694.94,585.93,5,586.05,585.81,300
6695.91,585.905,130,586,585.81,300
6696.5,585.89,118,585.97,585.81,300
6697.52,585.905,30,586,585.81,300
6698.83,585.89,118,585.97,585.81,300
6699.79,585.9,118,585.99,585.81,300
6700.04,585.92,30,586,585.84,100
6701.98,585.905,30,586,585.81,180
6702.99,585.905,30,586,585.81,198
6703.99,585.9,3,585.99,585.81,180
6704.73,585.9,3,585.99,585.81,180
6705.61,585.92,3,585.99,585.85,18
6706.94,585.91,3,585.99,585.83,100
6707.98,585.91,31,585.99,585.83,100
6708.61,585.91,31,585.99,585.83,100
6709.95,585.945,5,586.05,585.84,23
6710.95,585.96,5,586.05,585.87,100
6711.9,585.96,5,586.05,585.87,100
6713.81,585.94,18,586.03,585.85,100
6714.71,585.95,5,586.05,585.85,100
6715.87,585.95,5,586.05,585.85,100
6716.65,585.95,5,586.05,585.85,100
6717.94,585.95,5,586.05,585.85,100
6718.8,585.95,5,586.05,585.85,100
6719.95,585.95,5,586.05,585.85,100
6720.9,585.95,5,586.05,585.85,108
6721.94,586.09,100,586.19,585.99,200
6722.86,586.075,100,586.19,585.96,23
6723.34,586.095,100,586.19,586,100
6724.95,586.075,100,586.14,586.01,42
6725.9,586.075,100,586.14,586.01,42
6727.95,585.99,100,586.14,585.84,18
6728.69,586,100,586.14,585.86,8
6729.6,586,100,586.14,585.86,8
6730.92,586,100,586.14,585.86,8
6731.68,586,100,586.14,585.86,8
6732.56,585.96,12,586.09,585.83,108
6733.78,585.905,100,585.98,585.83,100
6734.8,585.96,100,586.08,585.84,8
6735.85,585.975,18,586.08,585.87,18
6736.59,585.965,18,586.09,585.84,8
6737.77,585.965,18,586.09,585.84,8
6738.92,585.945,18,586.05,585.84,8
6739.88,585.975,1,586.08,585.87,100
6740.58,585.96,18,586.05,585.87,108
6741.99,585.955,100,586.04,585.87,18
6742.98,585.965,100,586.04,585.89,100
6743.76,586.01,100,586.04,585.98,100
6744.44,586.01,100,586.04,585.98,100
6745.92,586.085,100,586.14,586.03,100
6746.94,586.055,13,586.13,585.98,100
6747.99,586.055,13,586.13,585.98,100
6748.11,586.055,13,586.13,585.98,100
6752.99,586.07,13,586.13,586.01,3
6753.61,586.07,13,586.13,586.01,3
6754.1,586.07,13,586.13,586.01,3
6755.94,586.055,13,586.13,585.98,100
6756.37,586.055,13,586.13,585.98,100
6757.91,586.055,13,586.13,585.98,100
6758.51,586.075,13,586.13,586.02,100
6760,586.015,18,586.16,585.87,16
6760.82,586,100,586.11,585.89,18
6761.73,586,100,586.11,585.89,3
6762.76,586,100,586.11,585.89,3
6763.45,586.01,100,586.11,585.91,18
6765,585.995,18,586.1,585.89,3
6765.33,586.015,18,586.1,585.93,16
6766.86,586,100,586.11,585.89,3
6767.14,586,100,586.11,585.89,3
6768.83,585.97,100,586.11,585.83,108
6769.93,585.915,5,586,585.83,100
6770.94,585.935,5,586,585.87,200
6771.86,585.94,5,586,585.88,3
6772.63,585.94,5,586,585.88,3
6774,585.94,5,586,585.88,103
6774.99,585.94,5,586,585.88,103
6776,585.94,5,586,585.88,3
6776.27,585.94,5,586,585.88,3
6777.08,585.94,5,586,585.88,103
6778.2,585.94,5,586,585.88,103
6779.98,585.935,100,585.99,585.88,103
6780.03,585.935,100,585.99,585.88,103
6781.23,585.935,100,585.99,585.88,103
6783,585.925,100,585.98,585.87,100
6783.52,585.9,100,585.99,585.81,180
6784.84,585.9,100,585.99,585.81,180
6785.49,585.9,100,585.99,585.81,180
6786.9,585.9,118,585.99,585.81,180
6787.17,585.9,100,585.99,585.81,180
6789.8,585.9,100,585.99,585.81,180
6790.71,585.9,100,585.99,585.81,180
6791.96,585.86,118,585.96,585.76,800
6792.68,585.875,115,585.99,585.76,800
6793.95,585.865,118,585.97,585.76,800
6794.76,585.86,15,585.97,585.75,79
6795.92,585.785,200,585.82,585.75,79
6796.98,585.87,200,585.99,585.75,79
6797.73,585.87,100,585.99,585.75,79
6798.92,585.815,200,585.88,585.75,79
6799.9,585.815,200,585.88,585.75,79
6800.39,585.815,200,585.88,585.75,79
6801.02,585.815,200,585.88,585.75,79
6802.93,585.81,118,585.87,585.75,29
6803.78,585.815,100,585.88,585.75,29
6804.76,585.815,100,585.88,585.75,29
6805.73,585.815,100,585.88,585.75,179
6806.84,585.805,200,585.86,585.75,179
6807.53,585.805,200,585.86,585.75,179
6808.14,585.805,200,585.86,585.75,179
6810.67,585.81,100,585.87,585.75,179
6811.95,585.87,100,585.99,585.75,187
6812.9,585.875,100,585.95,585.8,100
6813.6,585.87,100,585.99,585.75,187
6815.19,585.87,100,585.99,585.75,187
6817.82,585.865,100,585.99,585.74,33
6818.73,585.87,100,585.99,585.75,500
6819.95,585.855,100,585.96,585.75,900
6820.14,585.855,100,585.96,585.75,900
6821.49,585.845,3,585.94,585.75,900
6822.19,585.845,3,585.94,585.75,900
6823.76,585.845,3,585.94,585.75,900
6824.71,585.845,3,585.94,585.75,900
6825.65,585.85,3,585.94,585.76,200
6827.62,585.855,3,585.94,585.77,100
6828.83,585.855,3,585.94,585.77,100
6829.68,585.86,191,585.94,585.78,100
6830.79,585.85,191,585.94,585.76,100
6831.64,585.85,191,585.94,585.76,100
6832.85,585.85,191,585.94,585.76,100
6833.71,585.84,18,585.92,585.76,100
6834.35,585.84,18,585.92,585.76,100
6835.39,585.85,189,585.94,585.76,100
6836.02,585.84,18,585.92,585.76,100
6837.26,585.85,189,585.94,585.76,100
6838.88,585.85,189,585.94,585.76,100
6839.85,585.85,189,585.94,585.76,100
6840.97,585.85,189,585.94,585.76,100
6841.53,585.85,189,585.94,585.76,100
6843.84,585.85,189,585.94,585.76,100
6844.05,585.85,186,585.94,585.76,100
6845.83,585.85,186,585.94,585.76,200
6846.99,585.85,100,585.91,585.79,100
6847.95,585.85,186,585.94,585.76,200
6848.95,585.85,286,585.94,585.76,200
6850.65,585.85,286,585.94,585.76,200
6852.52,585.85,286,585.94,585.76,200
6854.96,585.855,286,585.94,585.77,100
6855.98,585.865,286,585.94,585.79,18
6857.97,585.855,286,585.94,585.77,100
6859.78,585.855,286,585.94,585.77,100
6860.78,585.86,286,585.94,585.78,300
6861.97,585.86,286,585.94,585.78,300
6862.44,585.845,2,585.92,585.77,100
6863.14,585.825,100,585.88,585.77,100
6865.67,585.825,100,585.88,585.77,100
6867.1,585.825,100,585.88,585.77,100
6869.51,585.82,100,585.88,585.76,100
6870.04,585.82,100,585.88,585.76,100
6872.66,585.82,100,585.88,585.76,100
6873.72,585.82,100,585.88,585.76,80
6876.42,585.815,18,585.87,585.76,80
6877.8,585.81,100,585.86,585.76,80
6878.37,585.81,100,585.86,585.76,80
6880.8,585.675,300,585.77,585.58,100
6881.86,585.705,125,585.83,585.58,100
6882.74,585.715,125,585.83,585.6,18
6883.74,585.715,125,585.83,585.6,18
6884.45,585.705,125,585.83,585.58,100
6885.89,585.755,125,585.86,585.65,100
6886.71,585.755,100,585.86,585.65,100
6887.16,585.78,1,585.91,585.65,100
6888.91,585.78,18,585.91,585.65,100
6889.61,585.78,18,585.91,585.65,100
6890.88,585.765,17,585.88,585.65,100
6891.74,585.76,18,585.87,585.65,100
6892.93,585.765,17,585.88,585.65,100
6893.01,585.765,17,585.88,585.65,100
6894.16,585.75,2,585.85,585.65,100
6895.76,585.77,200,585.89,585.65,100
6896.7,585.755,18,585.86,585.65,100
6898,585.76,18,585.86,585.66,100
6898.57,585.755,17,585.86,585.65,100
6899.78,585.715,100,585.78,585.65,100
6900.99,585.585,100,585.67,585.5,170
6901.99,585.63,100,585.76,585.5,170
6902.97,585.615,18,585.73,585.5,70
6903.79,585.625,44,585.74,585.51,100
6904.8,585.585,56,585.66,585.51,100
6907.77,585.57,100,585.63,585.51,100
6908.95,585.615,2,585.72,585.51,150
6909.67,585.555,100,585.6,585.51,150
6910.64,585.555,100,585.6,585.51,100
6911.98,585.53,1,585.56,585.5,70
6912.99,585.55,117,585.6,585.5,70
6913.04,585.55,117,585.6,585.5,70
6914.96,585.55,117,585.6,585.5,70
6915.98,585.515,226,585.6,585.43,16
6916.96,585.465,226,585.6,585.33,100
6917.66,585.48,248,585.6,585.36,18
6918.58,585.465,226,585.6,585.33,100
6919.8,585.48,326,585.6,585.36,18
6920.98,585.435,144,585.56,585.31,1
6921.97,585.425,26,585.54,585.31,1
6922.65,585.425,26,585.54,585.31,1
6923.95,585.39,118,585.47,585.31,1
6924.76,585.39,118,585.47,585.31,1
6925.76,585.39,117,585.47,585.31,1
6926.6,585.4,117,585.47,585.33,100
6927.99,585.46,100,585.57,585.35,400
6928.93,585.475,300,585.6,585.35,426
6929.81,585.475,200,585.6,585.35,426
6930.72,585.475,217,585.6,585.35,418
6931.83,585.475,117,585.6,585.35,400
6932.74,585.49,117,585.6,585.38,18
6933.99,585.475,117,585.6,585.35,400
6934.92,585.5,117,585.6,585.4,10
6935.53,585.5,117,585.6,585.4,10
6936.96,585.49,2,585.58,585.4,10
6937.97,585.495,100,585.59,585.4,10
6938.9,585.48,100,585.55,585.41,100
6939.93,585.48,100,585.55,585.41,100
6940.82,585.475,100,585.54,585.41,100
6941.97,585.485,117,585.55,585.42,110
6942.82,585.485,117,585.55,585.42,110
6943.67,585.45,100,585.55,585.35,100
6944.88,585.43,100,585.55,585.31,1
6945.99,585.43,117,585.55,585.31,1
6946.74,585.43,117,585.55,585.31,1
6947.87,585.46,117,585.55,585.37,100
6949,585.46,117,585.55,585.37,100
6949.85,585.5,50,585.6,585.4,18
6950.85,585.47,50,585.6,585.34,200
6951.99,585.47,50,585.6,585.34,100
6953,585.52,50,585.6,585.44,18
6954,585.6,100,585.76,585.44,108
6955,585.6,100,585.76,585.44,208
6955.9,585.6,117,585.76,585.44,108
6956.96,585.615,117,585.76,585.47,8
6957.46,585.62,200,585.75,585.49,18
6959.49,585.605,217,585.75,585.46,100
6960.79,585.61,17,585.75,585.47,100
6961.93,585.625,126,585.76,585.49,100
6962.96,585.62,144,585.76,585.48,100
6963.95,585.635,148,585.76,585.51,18
6964.43,585.62,148,585.76,585.48,100
6965.98,585.595,18,585.73,585.46,200
6966.96,585.61,5,585.73,585.49,100
6967.94,585.61,5,585.73,585.49,100
6968.7,585.605,118,585.7,585.51,100
6969.19,585.63,166,585.75,585.51,100
6970.7,585.63,148,585.75,585.51,100
6971.53,585.605,148,585.75,585.46,100
6972.49,585.62,148,585.75,585.49,18
6973.18,585.635,148,585.75,585.52,18
6974.9,585.57,231,585.72,585.42,16
6975.67,585.545,200,585.68,585.41,100
6976.88,585.57,200,585.7,585.44,16
6977.97,585.565,217,585.69,585.44,18
6978.92,585.455,400,585.5,585.41,100
6979.83,585.45,400,585.5,585.4,500
6980.75,585.45,100,585.5,585.4,490
6981.3,585.45,243,585.5,585.4,490
6985.26,585.45,243,585.5,585.4,490
6987.8,585.46,243,585.5,585.42,100
6988.6,585.46,243,585.5,585.42,100
6989.5,585.45,243,585.5,585.4,490
6990.8,585.45,260,585.5,585.4,490
6991.93,585.41,260,585.5,585.32,100
6992.99,585.285,100,585.32,585.25,16
6993.95,585.33,100,585.4,585.26,18
6994.59,585.315,100,585.4,585.23,100
6995.89,585.305,126,585.39,585.22,50
6996.81,585.31,126,585.39,585.23,16
6997.59,585.27,100,585.34,585.2,508
6998.95,585.275,100,585.34,585.21,600
6999.73,585.275,100,585.34,585.21,600
7000.9,585.31,100,585.39,585.23,16
7001.42,585.31,100,585.39,585.23,16
7003.7,585.31,100,585.39,585.23,16
7004.97,585.28,100,585.35,585.21,400
7005.11,585.295,100,585.35,585.24,16
7006.84,585.295,100,585.35,585.24,16
7007.04,585.295,100,585.35,585.24,16
7008.91,585.27,100,585.3,585.24,16
7009.88,585.27,200,585.3,585.24,16
7010.92,585.255,100,585.27,585.24,16
7011.96,585.365,100,585.48,585.25,100
7012.35,585.345,100,585.48,585.21,1101
7013.54,585.345,100,585.48,585.21,1101
7014.83,585.28,1,585.35,585.21,1101
7015.69,585.295,1,585.35,585.24,16
7016.69,585.375,100,585.48,585.27,16
7017.98,585.345,100,585.48,585.21,1101
7018.92,585.35,100,585.48,585.22,10
7019.84,585.36,100,585.48,585.24,10
7020.95,585.345,100,585.48,585.21,1101
7021.85,585.37,18,585.53,585.21,1145
7022.96,585.32,2,585.43,585.21,1137
7023.99,585.315,100,585.42,585.21,1137
7024.62,585.33,100,585.42,585.24,10
7025.61,585.34,100,585.42,585.26,200
7029.48,585.34,100,585.42,585.26,200
7030.66,585.34,100,585.42,585.26,200
7031.44,585.34,100,585.42,585.26,200
7032.99,585.34,100,585.42,585.26,200
7033.83,585.34,100,585.42,585.26,200
7034.17,585.34,100,585.42,585.26,200
7035.73,585.335,100,585.42,585.25,100
7036.67,585.335,100,585.42,585.25,100
7037.96,585.3,100,585.38,585.22,200
7039,585.32,100,585.42,585.22,200
7039.87,585.31,100,585.4,585.22,200
7040.89,585.36,100,585.49,585.23,100
7041.51,585.36,100,585.49,585.23,100
7042.91,585.38,200,585.49,585.27,14
7043.57,585.38,100,585.49,585.27,14
7044.76,585.405,100,585.49,585.32,14
7045.82,585.355,118,585.49,585.22,200
7046.7,585.37,118,585.49,585.25,500
7047.55,585.37,118,585.49,585.25,500
7048.92,585.35,100,585.45,585.25,500
7049.8,585.36,6,585.47,585.25,198
7050.91,585.28,100,585.31,585.25,198
7051.42,585.28,100,585.31,585.25,198
7052.87,585.28,63,585.31,585.25,198
7053.94,585.34,100,585.43,585.25,198
7054.71,585.315,18,585.42,585.21,1137
7055.66,585.35,100,585.49,585.21,1237
7056.76,585.285,100,585.36,585.21,1137
7057.75,585.285,100,585.36,585.21,1137
7058.96,585.285,100,585.35,585.22,36
7059.57,585.29,100,585.36,585.22,36
7060.08,585.29,200,585.36,585.22,36
7062.3,585.3,200,585.36,585.24,100
7064,585.38,100,585.49,585.27,100
7064.96,585.455,100,585.49,585.42,5
7065.58,585.455,100,585.49,585.42,5
7066.79,585.515,100,585.59,585.44,36
7067.83,585.515,100,585.59,585.44,36
7068.58,585.455,18,585.56,585.35,100
7070.89,585.46,18,585.57,585.35,100
7071.66,585.47,100,585.59,585.35,100
7072.12,585.47,100,585.59,585.35,100
7073.68,585.465,118,585.58,585.35,100
7074.81,585.465,100,585.58,585.35,100
7077.58,585.465,100,585.58,585.35,100
7078.41,585.455,18,585.56,585.35,100
7080,585.46,100,585.58,585.34,100
7080.84,585.425,100,585.58,585.27,100
7081.54,585.425,100,585.58,585.27,100
7082.77,585.425,100,585.58,585.27,100
7083.4,585.425,100,585.58,585.27,100
7084.82,585.43,118,585.58,585.28,100
7086.38,585.42,52,585.56,585.28,100
7088.5,585.42,52,585.56,585.28,100
7089.74,585.39,100,585.5,585.28,100
7090.82,585.52,52,585.56,585.48,100
7091.99,585.56,100,585.62,585.5,100
7092.73,585.56,100,585.64,585.48,100
7095.96,585.56,100,585.64,585.48,100
7096.99,585.565,50,585.6,585.53,1448
7097.86,585.42,500,585.5,585.34,100
7098.83,585.455,100,585.59,585.32,350
7099.85,585.465,100,585.58,585.35,2
7100.68,585.465,118,585.58,585.35,2
7101.93,585.42,50,585.49,585.35,2
7102.69,585.42,50,585.49,585.35,2
7103.48,585.425,50,585.49,585.36,100
7104.82,585.48,50,585.6,585.36,100
7105.37,585.485,18,585.61,585.36,100
7106.94,585.48,18,585.6,585.36,100
7108.61,585.48,18,585.6,585.36,100
7110.33,585.475,18,585.57,585.38,600
7111.85,585.485,18,585.59,585.38,600
7112.53,585.475,24,585.57,585.38,600
7113.75,585.475,18,585.57,585.38,600
7115.84,585.49,18,585.6,585.38,600
7116.74,585.505,100,585.63,585.38,600
7117.47,585.49,18,585.6,585.38,600
7118.14,585.48,18,585.58,585.38,600
7120.83,585.505,100,585.63,585.38,600
7122.79,585.43,100,585.48,585.38,600
7123.82,585.43,100,585.48,585.38,600
7124.6,585.43,100,585.48,585.38,600
7125.48,585.555,200,585.66,585.45,100
7127,585.555,200,585.66,585.45,100
7127.74,585.55,18,585.64,585.46,3
7128.29,585.56,200,585.66,585.46,3
7129.89,585.56,200,585.66,585.46,3
7130.75,585.55,18,585.64,585.46,3
7131.87,585.58,200,585.66,585.5,100
7132.96,585.58,200,585.66,585.5,200
7133.21,585.58,200,585.66,585.5,200
7135.7,585.515,100,585.65,585.38,800
7136.9,585.52,200,585.66,585.38,800
7137.92,585.575,200,585.66,585.49,100
7138.4,585.575,200,585.66,585.49,100
7139.8,585.575,200,585.66,585.49,100
7140.69,585.575,200,585.66,585.49,100
7141.71,585.565,18,585.64,585.49,100
7142.9,585.575,200,585.66,585.49,100
7143.96,585.565,200,585.66,585.47,3
7144.91,585.55,18,585.63,585.47,3
7145.71,585.575,18,585.64,585.51,100
7146.85,585.575,18,585.64,585.51,100
7147.79,585.585,200,585.66,585.51,100
7148.29,585.585,200,585.66,585.51,100
7149.1,585.56,18,585.61,585.51,100
7150.92,585.575,118,585.64,585.51,100
7151.62,585.575,118,585.64,585.51,100
7152.45,585.585,200,585.66,585.51,100
7153.7,585.585,200,585.66,585.51,100
7154.76,585.545,101,585.58,585.51,100
7156,585.475,218,585.57,585.38,600
7156.72,585.49,1,585.58,585.4,200
7157.02,585.495,1,585.58,585.41,200
7158.89,585.475,200,585.57,585.38,600
7159.45,585.425,100,585.47,585.38,600
7160.4,585.435,100,585.47,585.4,100
7161.35,585.425,100,585.47,585.38,600
7162.3,585.425,100,585.47,585.38,600
7164.7,585.425,100,585.47,585.38,600
7165.13,585.465,100,585.55,585.38,600
7168.49,585.465,100,585.55,585.38,600
7176.86,585.465,100,585.55,585.38,540
7178,585.465,100,585.55,585.38,540
7178.98,585.465,100,585.55,585.38,540
7179.24,585.465,100,585.55,585.38,540
7180.99,585.48,1,585.58,585.38,540
7181.51,585.475,118,585.57,585.38,540
7182.81,585.475,118,585.57,585.38,540
7184.33,585.48,1,585.58,585.38,540
7185.58,585.48,19,585.58,585.38,540
7186.89,585.475,118,585.57,585.38,540
7189.96,585.475,118,585.57,585.38,540
7190.84,585.52,218,585.66,585.38,549
7191.2,585.505,18,585.63,585.38,549
7192.52,585.49,75,585.6,585.38,649
7193.66,585.475,18,585.57,585.38,640
7194.63,585.53,75,585.6,585.46,3
7195.13,585.53,75,585.6,585.46,3
7196.43,585.53,68,585.6,585.46,3
7197.43,585.53,68,585.6,585.46,3
7198.58,585.53,94,585.6,585.46,3
7199.93,585.49,18,585.6,585.38,640
7200.86,585.46,6,585.54,585.38,640
7201.42,585.49,44,585.6,585.38,640
7203,585.49,18,585.6,585.38,640
7203.27,585.485,18,585.59,585.38,640
7204.96,585.48,18,585.58,585.38,640
7205.95,585.48,18,585.58,585.38,580
7206.21,585.465,18,585.55,585.38,580
7207.86,585.44,18,585.5,585.38,580
7208.5,585.46,26,585.54,585.38,480
7209.69,585.41,126,585.5,585.32,250
7210.68,585.41,144,585.5,585.32,250
7211.96,585.41,144,585.5,585.32,250
7213.95,585.41,118,585.5,585.32,250
7214.75,585.41,118,585.5,585.32,250
7215.06,585.41,118,585.5,585.32,250
7216.12,585.41,118,585.5,585.32,250
7217.25,585.41,118,585.5,585.32,250
7218.52,585.41,118,585.5,585.32,250
7219.91,585.39,103,585.44,585.34,100
7220.23,585.39,3,585.44,585.34,100
7222.4,585.39,3,585.44,585.34,100
7226,585.42,18,585.5,585.34,100
7226.99,585.445,118,585.55,585.34,18
7227.9,585.48,100,585.64,585.32,258
7228.87,585.465,18,585.61,585.32,258
7229.91,585.485,18,585.61,585.36,100
7230.51,585.45,106,585.54,585.36,100
7231.92,585.45,106,585.54,585.36,100
7233,585.455,26,585.55,585.36,100
7233.75,585.45,100,585.54,585.36,100
7234.67,585.435,118,585.51,585.36,100
7235.38,585.435,118,585.51,585.36,200
7236.17,585.42,400,585.48,585.36,200
7237.71,585.42,300,585.48,585.36,100
7239.97,585.39,100,585.44,585.34,100
7240.45,585.4,300,585.48,585.32,250
7242.25,585.4,344,585.48,585.32,250
7243.88,585.4,344,585.48,585.32,350
7244.84,585.4,344,585.48,585.32,250
7246.94,585.4,344,585.48,585.32,250
7247.26,585.4,344,585.48,585.32,250
7249.98,585.4,344,585.48,585.32,250
7252.7,585.415,344,585.48,585.35,250
7253.8,585.415,344,585.48,585.35,250
7254.3,585.415,344,585.48,585.35,250
7255.19,585.415,344,585.48,585.35,250
7256.67,585.415,344,585.48,585.35,250
7257.8,585.415,318,585.48,585.35,268
7258.34,585.415,318,585.48,585.35,250
7259.58,585.415,318,585.48,585.35,250
7260.65,585.415,318,585.48,585.35,250
7261.7,585.415,300,585.48,585.35,250
7262.95,585.415,300,585.48,585.35,250
7267.95,585.415,300,585.48,585.35,250
7269,585.415,300,585.48,585.35,250
7269.74,585.415,300,585.48,585.35,250
7272.99,585.415,300,585.48,585.35,250
7273.71,585.415,300,585.48,585.35,250
7277.57,585.415,300,585.48,585.35,250
7278.37,585.415,300,585.48,585.35,250
7280.13,585.43,283,585.48,585.38,12
7281.69,585.415,283,585.48,585.35,250
7282.89,585.43,358,585.48,585.38,100
7283.97,585.43,300,585.48,585.38,100
7284.98,585.435,300,585.48,585.39,100
7285.07,585.435,300,585.48,585.39,100
7286.85,585.435,300,585.48,585.39,100
7287.99,585.405,100,585.46,585.35,250
7288.49,585.415,300,585.48,585.35,250
7290.24,585.415,300,585.48,585.35,250
7291.98,585.415,300,585.48,585.35,250
7292.88,585.4,318,585.48,585.32,250
7293.13,585.4,318,585.48,585.32,250
7294.48,585.4,318,585.48,585.32,250
7295.04,585.4,318,585.48,585.32,250
7297.91,585.4,318,585.48,585.32,250
7299.68,585.4,318,585.48,585.32,250
7301.81,585.4,318,585.48,585.32,250
7302.9,585.355,102,585.39,585.32,250
7303.7,585.345,2,585.39,585.3,100
7304.09,585.345,2,585.39,585.3,100
7305.19,585.345,2,585.39,585.3,100
7306.55,585.345,2,585.39,585.3,100
7307.07,585.33,1,585.36,585.3,100
7308.88,585.345,2,585.39,585.3,100
7309.63,585.34,100,585.38,585.3,100
7310.16,585.34,100,585.38,585.3,100
7311.82,585.34,100,585.38,585.3,100
7312.95,585.29,58,585.35,585.23,100
7313.39,585.29,58,585.35,585.23,100
7314.88,585.255,10,585.3,585.21,875
7315.71,585.355,100,585.41,585.3,100
7316.75,585.325,100,585.41,585.24,100
7317.77,585.29,100,585.37,585.21,875
7318.14,585.3,100,585.37,585.23,10
7319.23,585.29,100,585.37,585.21,875
7320.73,585.29,100,585.37,585.21,875
7321.51,585.29,100,585.37,585.21,875
7322.99,585.325,100,585.37,585.28,8
7323.84,585.325,100,585.37,585.28,8
7325.85,585.325,100,585.37,585.28,8
7326.18,585.31,100,585.34,585.28,8
7327.94,585.27,100,585.32,585.22,200
7328.58,585.275,100,585.34,585.21,87
7329.85,585.26,100,585.31,585.21,87
7330.63,585.255,100,585.3,585.21,87
7331.47,585.255,100,585.3,585.21,187
7332.3,585.255,100,585.3,585.21,187
7333.1,585.255,100,585.3,585.21,187
7335.8,585.255,100,585.3,585.21,187
