Orig_Idx,Time_Interval_End,Time,Mid_Price,Ask_Size_1,Ask_Price_1,Bid_Price_1,Bid_Size_1
96643,5105.5,5104.87,588.025,6,588.14,587.91,100
96670,5106,5105.78,588.04,20,588.17,587.91,100
96670,5106.5,5105.78,588.04,20,588.17,587.91,100
96670,5107,5105.78,588.04,20,588.17,587.91,100
96670,5107.5,5105.78,588.04,20,588.17,587.91,100
96670,5108,5105.78,588.04,20,588.17,587.91,100
96674,5108.5,5108.37,588.07,39,588.17,587.97,37
96679,5109,5108.8,588.055,26,588.14,587.97,137
96680,5109.5,5109.19,588.055,26,588.14,587.97,237
96698,5110,5109.92,588.11,19,588.17,588.05,100
96703,5110.5,5110.21,588.11,119,588.17,588.05,100
96704,5111,5110.79,588.11,119,588.17,588.05,100
96714,5111.5,5111.49,588.055,100,588.14,587.97,237
96721,5112,5111.99,588.115,13,588.16,588.07,100
96728,5112.5,5112.37,588.085,100,588.1,588.07,100
96730,5113,5112.56,588.085,100,588.1,588.07,100
96731,5113.5,5113.1,588.075,100,588.1,588.05,100
96732,5114,5113.7,588.075,100,588.1,588.05,100
96741,5114.5,5114.5,588.11,13,588.16,588.06,100
96746,5115,5114.86,588.11,100,588.17,588.05,100
96747,5115.5,5115.01,588.11,100,588.17,588.05,100
96747,5116,5115.01,588.11,100,588.17,588.05,100
96751,5116.5,5116.16,588.11,100,588.17,588.05,100
96751,5117,5116.16,588.11,100,588.17,588.05,100
96751,5117.5,5116.16,588.11,100,588.17,588.05,100
96751,5118,5116.16,588.11,100,588.17,588.05,100
96763,5118.5,5118.48,588.07,100,588.14,588,100
96767,5119,5118.98,588.085,100,588.17,588,100
96774,5119.5,5119.13,588.075,100,588.15,588,100
96779,5120,5119.97,588.075,100,588.15,588,3100
96780,5120.5,5120.02,588.075,100,588.15,588,3100
96781,5121,5120.83,588.095,100,588.15,588.04,100
96784,5121.5,5121.38,588.09,100,588.14,588.04,100
96807,5122,5122,588.055,100,588.14,587.97,137
96808,5122.5,5122.21,588.055,100,588.14,587.97,137
96814,5123,5122.93,588.055,100,588.14,587.97,137
96832,5123.5,5123.48,587.96,100,588.01,587.91,100
96841,5124,5123.78,587.95,100,588.01,587.89,100
96843,5124.5,5124.39,587.95,100,588.01,587.89,100
96846,5125,5124.59,587.96,100,588.01,587.91,100
96846,5125.5,5124.59,587.96,100,588.01,587.91,100
96848,5126,5125.76,587.96,100,588.01,587.91,100
96861,5126.5,5126.41,587.95,100,588.01,587.89,100
96877,5127,5126.88,587.965,100,588.01,587.92,100
96938,5127.5,5127.37,587.995,50,588.06,587.93,100
96943,5128,5127.91,587.975,50,588.06,587.89,100
96948,5128.5,5128.25,588,50,588.06,587.94,100
96948,5129,5128.25,588,50,588.06,587.94,100
96949,5129.5,5129.22,588,50,588.06,587.94,100
96958,5130,5129.86,588,50,588.06,587.94,100
96961,5130.5,5130.35,588,51,588.06,587.94,100
96965,5131,5130.71,588,51,588.06,587.94,100
96968,5131.5,5131.27,588.02,51,588.06,587.98,100
96968,5132,5131.27,588.02,51,588.06,587.98,100
96968,5132.5,5131.27,588.02,51,588.06,587.98,100
96971,5133,5132.78,588.02,51,588.06,587.98,100
96976,5133.5,5133.46,588.02,51,588.06,587.98,100
96977,5134,5133.88,588.02,51,588.06,587.98,100
96983,5134.5,5134.33,588.025,151,588.06,587.99,100
96989,5135,5134.73,588.025,151,588.06,587.99,100
96993,5135.5,5135.41,588.025,151,588.06,587.99,100
97004,5136,5135.94,587.99,10,588,587.98,100
97007,5136.5,5136.25,587.99,10,588,587.98,100
97007,5137,5136.25,587.99,10,588,587.98,100
97011,5137.5,5137.28,587.99,10,588,587.98,100
97012,5138,5137.96,587.99,10,588,587.98,100
97024,5138.5,5138.21,588.025,151,588.06,587.99,100
97053,5139,5138.95,587.975,151,588.06,587.89,100
97058,5139.5,5139.38,587.975,151,588.06,587.89,100
97063,5140,5139.98,587.975,151,588.06,587.89,100
97074,5140.5,5140.3,587.96,151,588.06,587.86,20
97079,5141,5140.8,587.96,151,588.06,587.86,20
97082,5141.5,5141.26,587.96,151,588.06,587.86,20
97082,5142,5141.26,587.96,151,588.06,587.86,20
97087,5142.5,5142.23,587.96,151,588.06,587.86,20
97089,5143,5142.91,587.96,151,588.06,587.86,20
97090,5143.5,5143.11,587.96,151,588.06,587.86,20
97093,5144,5143.6,587.96,151,588.06,587.86,20
97095,5144.5,5144.07,587.96,351,588.06,587.86,20
97095,5145,5144.07,587.96,351,588.06,587.86,20
97100,5145.5,5145.14,587.895,100,587.94,587.85,150
97100,5146,5145.14,587.895,100,587.94,587.85,150
97101,5146.5,5146.06,587.895,100,587.94,587.85,150
97102,5147,5146.71,587.895,100,587.94,587.85,150
97105,5147.5,5147.1,587.895,100,587.94,587.85,150
97153,5148,5147.88,587.88,100,587.94,587.82,100
97170,5148.5,5148.29,587.865,100,587.92,587.81,100
97217,5149,5148.72,587.83,100,587.91,587.75,200
97237,5149.5,5149.4,587.78,100,587.86,587.7,105
97242,5150,5149.88,587.795,100,587.89,587.7,104
97243,5150.5,5150.38,587.795,100,587.89,587.7,104
97247,5151,5150.94,587.8,100,587.9,587.7,104
97249,5151.5,5151.37,587.8,100,587.9,587.7,104
97251,5152,5151.98,587.805,100,587.91,587.7,104
97287,5152.5,5152.4,587.81,100,587.92,587.7,104
97291,5153,5153,587.795,41,587.89,587.7,104
97292,5153.5,5153.42,587.795,41,587.89,587.7,104
97337,5154,5153.81,587.775,100,587.9,587.65,120
97339,5154.5,5154.39,587.775,100,587.9,587.65,120
97362,5155,5154.77,587.72,100,587.84,587.6,220
97383,5155.5,5155.37,587.72,100,587.84,587.6,220
97385,5156,5155.57,587.72,100,587.84,587.6,220
97390,5156.5,5156.38,587.7,100,587.8,587.6,220
97392,5157,5156.65,587.7,100,587.8,587.6,220
97398,5157.5,5157.22,587.66,100,587.72,587.6,200
97406,5158,5157.88,587.66,100,587.72,587.6,200
97408,5158.5,5158.42,587.66,100,587.72,587.6,200
97411,5159,5158.51,587.66,100,587.72,587.6,200
97412,5159.5,5159.23,587.66,100,587.72,587.6,200
97423,5160,5159.57,587.66,100,587.72,587.6,200
97451,5160.5,5160.47,587.7,200,587.8,587.6,200
97455,5161,5160.65,587.7,200,587.8,587.6,200
97455,5161.5,5160.65,587.7,200,587.8,587.6,200
97460,5162,5161.97,587.7,200,587.8,587.6,200
97466,5162.5,5162.21,587.65,200,587.7,587.6,200
97482,5163,5162.99,587.725,200,587.8,587.65,1
97488,5163.5,5163.16,587.725,200,587.8,587.65,101
97488,5164,5163.16,587.725,200,587.8,587.65,101
97489,5164.5,5164.15,587.725,200,587.8,587.65,101
97499,5165,5164.94,587.725,200,587.8,587.65,101
97500,5165.5,5165.31,587.725,200,587.8,587.65,101
97500,5166,5165.31,587.725,200,587.8,587.65,101
97504,5166.5,5166.23,587.75,200,587.8,587.7,6
97504,5167,5166.23,587.75,200,587.8,587.7,6
97505,5167.5,5167.25,587.75,200,587.8,587.7,6
97505,5168,5167.25,587.75,200,587.8,587.7,6
97545,5168.5,5168.44,587.85,100,587.9,587.8,700
97573,5169,5168.77,587.87,20,587.93,587.81,100
97593,5169.5,5169.4,587.865,20,587.93,587.8,800
97601,5170,5169.87,587.87,20,587.93,587.81,100
97611,5170.5,5170.25,587.865,20,587.93,587.8,800
97613,5171,5170.62,587.865,20,587.93,587.8,800
97615,5171.5,5171.13,587.865,20,587.93,587.8,800
97615,5172,5171.13,587.865,20,587.93,587.8,800
97616,5172.5,5172.37,587.865,20,587.93,587.8,900
97617,5173,5172.99,587.85,200,587.9,587.8,900
97617,5173.5,5172.99,587.85,200,587.9,587.8,900
97618,5174,5173.58,587.85,250,587.9,587.8,900
97620,5174.5,5174.27,587.85,250,587.9,587.8,900
97620,5175,5174.27,587.85,250,587.9,587.8,900
97665,5175.5,5175.4,587.935,100,587.97,587.9,100
97669,5176,5175.73,587.945,100,587.99,587.9,100
97681,5176.5,5176.37,587.9,100,587.99,587.81,100
97683,5177,5176.56,587.9,100,587.99,587.81,100
97685,5177.5,5177.37,587.9,100,587.99,587.81,100
97688,5178,5177.79,587.9,100,587.99,587.81,100
97692,5178.5,5178.41,587.9,100,587.99,587.81,100
97694,5179,5178.86,587.9,100,587.99,587.81,100
97697,5179.5,5179.18,587.9,100,587.99,587.81,100
97697,5180,5179.18,587.9,100,587.99,587.81,100
97697,5180.5,5179.18,587.9,100,587.99,587.81,100
97701,5181,5180.66,587.9,100,587.99,587.81,100
97701,5181.5,5180.66,587.9,100,587.99,587.81,100
97717,5182,5181.89,587.89,100,587.97,587.81,100
97720,5182.5,5182.38,587.9,100,587.99,587.81,100
97726,5183,5182.97,587.9,113,587.99,587.81,100
97730,5183.5,5183.27,587.895,1,587.98,587.81,100
97734,5184,5183.93,587.895,1,587.98,587.81,100
97734,5184.5,5183.93,587.895,1,587.98,587.81,100
97741,5185,5184.93,587.895,1,587.98,587.81,100
97744,5185.5,5185.22,587.9,1,587.98,587.82,300
97752,5186,5185.84,587.9,1,587.98,587.82,300
97757,5186.5,5186.16,587.9,1,587.98,587.82,300
97757,5187,5186.16,587.9,1,587.98,587.82,300
97758,5187.5,5187.26,587.9,1,587.98,587.82,300
97761,5188,5187.67,587.9,101,587.98,587.82,300
97763,5188.5,5188.23,587.9,101,587.98,587.82,400
97763,5189,5188.23,587.9,101,587.98,587.82,400
97764,5189.5,5189.16,587.895,100,587.97,587.82,400
97764,5190,5189.16,587.895,100,587.97,587.82,400
97764,5190.5,5189.16,587.895,100,587.97,587.82,400
97764,5191,5189.16,587.895,100,587.97,587.82,400
97764,5191.5,5189.16,587.895,100,587.97,587.82,400
97765,5192,5191.57,587.895,100,587.97,587.82,400
97765,5192.5,5191.57,587.895,100,587.97,587.82,400
97765,5193,5191.57,587.895,100,587.97,587.82,400
97766,5193.5,5193.19,587.895,100,587.97,587.82,400
97766,5194,5193.19,587.895,100,587.97,587.82,400
97777,5194.5,5194.49,587.885,100,587.97,587.8,800
97779,5195,5194.76,587.885,100,587.97,587.8,595
97787,5195.5,5195.34,587.865,100,587.93,587.8,595
97793,5196,5195.96,587.83,70,587.86,587.8,595
97801,5196.5,5196.32,587.83,70,587.86,587.8,395
97805,5197,5196.86,587.83,70,587.86,587.8,395
97808,5197.5,5197.43,587.83,70,587.86,587.8,391
97808,5198,5197.43,587.83,70,587.86,587.8,391
97808,5198.5,5197.43,587.83,70,587.86,587.8,391
97808,5199,5197.43,587.83,70,587.86,587.8,391
97808,5199.5,5197.43,587.83,70,587.86,587.8,391
97808,5200,5197.43,587.83,70,587.86,587.8,391
97809,5200.5,5200.27,587.83,20,587.86,587.8,391
97809,5201,5200.27,587.83,20,587.86,587.8,391
97811,5201.5,5201.48,587.83,20,587.86,587.8,340
97812,5202,5201.52,587.83,20,587.86,587.8,340
97812,5202.5,5201.52,587.83,20,587.86,587.8,340
97821,5203,5202.65,587.81,100,587.82,587.8,340
97826,5203.5,5203.48,587.81,100,587.82,587.8,340
97826,5204,5203.48,587.81,100,587.82,587.8,340
97827,5204.5,5204.24,587.81,100,587.82,587.8,340
97831,5205,5204.98,587.81,200,587.82,587.8,340
97883,5205.5,5205.41,587.71,100,587.72,587.7,6
97886,5206,5205.68,587.71,100,587.72,587.7,6
97897,5206.5,5206.43,587.71,101,587.72,587.7,6
97897,5207,5206.43,587.71,101,587.72,587.7,6
97933,5207.5,5207.46,587.655,100,587.71,587.6,200
97944,5208,5207.83,587.65,64,587.7,587.6,200
97948,5208.5,5208.38,587.65,64,587.7,587.6,200
97953,5209,5208.6,587.675,1,587.72,587.63,10
97956,5209.5,5209.08,587.67,64,587.71,587.63,10
97957,5210,5209.54,587.67,64,587.71,587.63,28
97966,5210.5,5210.37,587.67,100,587.71,587.63,10
97981,5211,5210.96,587.66,100,587.7,587.62,18
97990,5211.5,5211.39,587.65,1,587.7,587.6,200
98006,5212,5211.93,587.63,1,587.7,587.56,100
98010,5212.5,5212.08,587.63,1,587.7,587.56,100
98010,5213,5212.08,587.63,1,587.7,587.56,100
98014,5213.5,5213.07,587.63,1,587.7,587.56,100
98023,5214,5213.75,587.63,1,587.7,587.56,100
98027,5214.5,5214.18,587.63,1,587.7,587.56,100
98031,5215,5214.86,587.645,1,587.7,587.59,18
98036,5215.5,5215.06,587.63,1,587.7,587.56,100
98038,5216,5215.79,587.63,1,587.7,587.56,100
98038,5216.5,5215.79,587.63,1,587.7,587.56,100
98041,5217,5216.77,587.645,1,587.7,587.59,18
98046,5217.5,5217.44,587.66,1,587.7,587.62,1
98047,5218,5217.97,587.66,1,587.7,587.62,1
98052,5218.5,5218.33,587.66,1,587.7,587.62,1
98054,5219,5218.65,587.66,1,587.7,587.62,1
98056,5219.5,5219.43,587.665,1,587.7,587.63,18
98058,5220,5219.96,587.66,1,587.7,587.62,1
98115,5220.5,5220.39,587.74,106,587.86,587.62,1
98127,5221,5220.69,587.755,106,587.86,587.65,18
98142,5221.5,5221.47,587.755,106,587.86,587.65,18
98153,5222,5221.94,587.76,106,587.86,587.66,100
98182,5222.5,5222.3,587.775,106,587.86,587.69,1
98188,5223,5222.91,587.775,106,587.86,587.69,1
98195,5223.5,5223.42,587.775,106,587.86,587.69,1
98197,5224,5223.94,587.775,106,587.86,587.69,1
98198,5224.5,5224.47,587.775,106,587.86,587.69,1
98198,5225,5224.47,587.775,106,587.86,587.69,1
98209,5225.5,5225.44,587.78,100,587.86,587.7,18
98209,5226,5225.44,587.78,100,587.86,587.7,18
98214,5226.5,5226.34,587.775,100,587.86,587.69,1
98217,5227,5226.94,587.775,100,587.86,587.69,1
98219,5227.5,5227.12,587.775,100,587.86,587.69,1
98221,5228,5227.54,587.775,100,587.86,587.69,1
98224,5228.5,5228.07,587.775,106,587.86,587.69,1
98224,5229,5228.07,587.775,106,587.86,587.69,1
98224,5229.5,5228.07,587.775,106,587.86,587.69,1
98224,5230,5228.07,587.775,106,587.86,587.69,1
98224,5230.5,5228.07,587.775,106,587.86,587.69,1
98231,5231,5230.94,587.785,106,587.86,587.71,100
98234,5231.5,5231.2,587.775,106,587.86,587.69,1
98235,5232,5231.69,587.775,106,587.86,587.69,1
98253,5232.5,5232.47,587.79,119,587.86,587.72,50
98256,5233,5232.81,587.78,100,587.84,587.72,50
98271,5233.5,5233.4,587.73,59,587.77,587.69,1
98276,5234,5233.95,587.73,59,587.77,587.69,1
98281,5234.5,5234.16,587.715,159,587.76,587.67,18
98284,5235,5234.67,587.71,59,587.76,587.66,100
98284,5235.5,5234.67,587.71,59,587.76,587.66,100
98285,5236,5235.73,587.71,59,587.76,587.66,100
98285,5236.5,5235.73,587.71,59,587.76,587.66,100
98294,5237,5236.56,587.7,59,587.76,587.64,18
98300,5237.5,5237.42,587.695,59,587.76,587.63,100
98311,5238,5237.93,587.695,59,587.76,587.63,100
98311,5238.5,5237.93,587.695,59,587.76,587.63,100
98313,5239,5238.86,587.685,59,587.76,587.61,200
98327,5239.5,5239.38,587.685,59,587.76,587.61,200
98334,5240,5239.78,587.685,59,587.76,587.61,200
98347,5240.5,5240.48,587.685,59,587.76,587.61,200
98351,5241,5240.64,587.675,59,587.74,587.61,200
98351,5241.5,5240.64,587.675,59,587.74,587.61,200
98370,5242,5241.79,587.645,59,587.68,587.61,200
98387,5242.5,5242.17,587.645,59,587.68,587.61,200
98433,5243,5242.93,587.58,59,587.66,587.5,100
98438,5243.5,5243.45,587.59,59,587.66,587.52,18
98462,5244,5243.83,587.59,65,587.66,587.52,18
98470,5244.5,5244.47,587.585,65,587.66,587.51,1
98488,5245,5244.99,587.585,65,587.66,587.51,100
98494,5245.5,5245.2,587.585,65,587.66,587.51,87
98524,5246,5245.96,587.6,65,587.66,587.54,4
98528,5246.5,5246.19,587.575,65,587.66,587.49,300
98531,5247,5246.91,587.6,65,587.66,587.54,1
98554,5247.5,5247.4,587.595,200,587.64,587.55,18
98581,5248,5247.97,587.64,100,587.74,587.54,1
98584,5248.5,5248.46,587.64,101,587.74,587.54,1
98591,5249,5248.76,587.645,101,587.74,587.55,12
98597,5249.5,5249.46,587.64,107,587.74,587.54,1
98604,5250,5249.97,587.655,107,587.74,587.57,8
98604,5250.5,5249.97,587.655,107,587.74,587.57,8
98612,5251,5250.79,587.615,100,587.69,587.54,1
98614,5251.5,5251.3,587.64,107,587.74,587.54,1
98614,5252,5251.3,587.64,107,587.74,587.54,1
98624,5252.5,5252.41,587.64,107,587.74,587.54,1
98625,5253,5252.67,587.64,107,587.74,587.54,1
98630,5253.5,5253.44,587.64,107,587.74,587.54,1
98637,5254,5253.82,587.655,107,587.74,587.57,8
98645,5254.5,5254.33,587.64,207,587.74,587.54,1
98646,5255,5254.62,587.655,207,587.74,587.57,8
98649,5255.5,5255.07,587.64,207,587.74,587.54,1
98650,5256,5255.91,587.655,207,587.74,587.57,8
98655,5256.5,5256.36,587.63,306,587.72,587.54,1
98678,5257,5256.97,587.63,100,587.69,587.57,8
98685,5257.5,5257.41,587.62,100,587.69,587.55,5
98688,5258,5257.85,587.63,100,587.69,587.57,8
98691,5258.5,5258.38,587.63,100,587.69,587.57,100
98696,5259,5258.92,587.63,100,587.69,587.57,100
98698,5259.5,5259.02,587.64,100,587.69,587.59,100
98728,5260,5259.9,587.655,19,587.72,587.59,100
98732,5260.5,5260.34,587.655,19,587.72,587.59,100
98734,5261,5260.57,587.655,19,587.72,587.59,100
98741,5261.5,5261.4,587.69,100,587.76,587.62,8
98750,5262,5261.85,587.675,100,587.76,587.59,100
98753,5262.5,5262.33,587.68,100,587.76,587.6,8
98757,5263,5262.84,587.675,100,587.76,587.59,100
98757,5263.5,5262.84,587.675,100,587.76,587.59,100
98758,5264,5263.52,587.68,100,587.76,587.6,8
98758,5264.5,5263.52,587.68,100,587.76,587.6,8
98758,5265,5263.52,587.68,100,587.76,587.6,8
98762,5265.5,5265.26,587.68,100,587.76,587.6,108
98764,5266,5265.78,587.655,100,587.71,587.6,100
98767,5266.5,5266.48,587.655,100,587.71,587.6,100
98767,5267,5266.48,587.655,100,587.71,587.6,100
98767,5267.5,5266.48,587.655,100,587.71,587.6,100
98793,5268,5268,587.635,106,587.68,587.59,100
98813,5268.5,5268.41,587.605,6,587.67,587.54,1
98819,5269,5268.98,587.605,6,587.67,587.54,1
98821,5269.5,5269.2,587.605,6,587.67,587.54,1
98821,5270,5269.2,587.605,6,587.67,587.54,1
98821,5270.5,5269.2,587.605,6,587.67,587.54,1
98829,5271,5270.87,587.575,106,587.66,587.49,300
98836,5271.5,5271.22,587.575,6,587.66,587.49,300
98840,5272,5271.83,587.595,6,587.66,587.53,3
98865,5272.5,5272.48,587.555,1,587.62,587.49,300
98886,5273,5272.8,587.555,1,587.62,587.49,300
98892,5273.5,5273.25,587.555,1,587.62,587.49,300
98905,5274,5273.74,587.54,1,587.59,587.49,300
98909,5274.5,5274.36,587.555,1,587.59,587.52,5
98931,5275,5274.98,587.54,101,587.59,587.49,300
99011,5275.5,5275.45,587.44,107,587.5,587.38,65
99027,5276,5275.95,587.44,207,587.5,587.38,65
99033,5276.5,5276.35,587.44,201,587.5,587.38,65
99033,5277,5276.35,587.44,201,587.5,587.38,65
99038,5277.5,5277.44,587.44,201,587.5,587.38,66
99041,5278,5277.96,587.44,201,587.5,587.38,66
99043,5278.5,5278.13,587.44,101,587.5,587.38,66
99066,5279,5278.95,587.485,100,587.57,587.4,100
99067,5279.5,5279.45,587.485,100,587.57,587.4,100
99067,5280,5279.45,587.485,100,587.57,587.4,100
99071,5280.5,5280.41,587.535,100,587.57,587.5,95
99077,5281,5280.96,587.53,100,587.57,587.49,82
99092,5281.5,5281.48,587.56,200,587.62,587.5,1500
99098,5282,5281.84,587.56,200,587.62,587.5,1500
99098,5282.5,5281.84,587.56,200,587.62,587.5,1500
99098,5283,5281.84,587.56,200,587.62,587.5,1500
99145,5283.5,5283.5,587.6,100,587.7,587.5,1500
99152,5284,5283.67,587.605,100,587.71,587.5,1500
99155,5284.5,5284.36,587.605,100,587.71,587.5,1500
99164,5285,5284.69,587.605,106,587.71,587.5,1500
99165,5285.5,5285.41,587.605,106,587.71,587.5,1500
99172,5286,5285.98,587.605,106,587.71,587.5,1500
99176,5286.5,5286.22,587.605,106,587.71,587.5,1500
99181,5287,5286.74,587.605,106,587.71,587.5,1500
99182,5287.5,5287.24,587.605,106,587.71,587.5,1500
99200,5288,5287.9,587.6,1,587.7,587.5,1500
99206,5288.5,5288.44,587.645,1,587.7,587.59,100
99210,5289,5288.78,587.645,1,587.7,587.59,100
99210,5289.5,5288.78,587.645,1,587.7,587.59,100
99213,5290,5289.7,587.645,1,587.7,587.59,100
99213,5290.5,5289.7,587.645,1,587.7,587.59,100
99215,5291,5291,587.64,100,587.69,587.59,100
99217,5291.5,5291.4,587.645,1,587.7,587.59,100
99221,5292,5291.82,587.64,100,587.69,587.59,100
99222,5292.5,5292.18,587.645,1,587.7,587.59,100
99227,5293,5292.87,587.635,100,587.68,587.59,100
99236,5293.5,5293.25,587.645,1,587.7,587.59,100
99236,5294,5293.25,587.645,1,587.7,587.59,100
99238,5294.5,5294.43,587.645,1,587.7,587.59,100
99241,5295,5294.93,587.645,1,587.7,587.59,100
99246,5295.5,5295.32,587.65,1,587.7,587.6,100
99261,5296,5295.9,587.655,6,587.71,587.6,100
99267,5296.5,5296.29,587.655,6,587.71,587.6,100
99273,5297,5296.97,587.655,6,587.71,587.6,100
99290,5297.5,5297.42,587.66,119,587.72,587.6,100
99293,5298,5297.9,587.66,119,587.72,587.6,100
99300,5298.5,5298.33,587.66,19,587.72,587.6,100
99318,5299,5298.91,587.62,19,587.72,587.52,160
99325,5299.5,5299.34,587.62,19,587.72,587.52,161
99326,5300,5299.72,587.62,19,587.72,587.52,161
99333,5300.5,5300.49,587.61,16,587.7,587.52,161
99334,5301,5300.93,587.61,16,587.7,587.52,161
99356,5301.5,5301.49,587.58,100,587.66,587.5,1500
99444,5302,5302,587.565,100,587.63,587.5,1500
99506,5302.5,5302.34,587.505,100,587.6,587.41,100
99524,5303,5302.73,587.52,6,587.62,587.42,118
99524,5303.5,5302.73,587.52,6,587.62,587.42,118
99524,5304,5302.73,587.52,6,587.62,587.42,118
99524,5304.5,5302.73,587.52,6,587.62,587.42,118
99532,5305,5304.85,587.52,19,587.62,587.42,118
99534,5305.5,5305.11,587.52,19,587.62,587.42,118
99540,5306,5305.65,587.525,19,587.62,587.43,200
99542,5306.5,5306.28,587.525,19,587.62,587.43,200
99550,5307,5306.97,587.53,19,587.62,587.44,118
99576,5307.5,5307.37,587.53,19,587.62,587.44,81
99632,5308,5307.99,587.68,100,587.74,587.62,281
99639,5308.5,5308.46,587.68,100,587.74,587.62,157
99671,5309,5308.8,587.575,100,587.7,587.45,100
99683,5309.5,5309.43,587.585,6,587.72,587.45,100
99691,5310,5309.92,587.585,6,587.72,587.45,100
99695,5310.5,5310.01,587.585,6,587.72,587.45,100
99696,5311,5310.88,587.585,6,587.72,587.45,100
99701,5311.5,5311.07,587.565,106,587.68,587.45,100
99702,5312,5311.96,587.565,106,587.68,587.45,100
99719,5312.5,5312.24,587.565,106,587.68,587.45,100
99722,5313,5312.7,587.565,106,587.68,587.45,100
99726,5313.5,5313.17,587.565,6,587.68,587.45,100
99727,5314,5313.71,587.565,6,587.68,587.45,100
99759,5314.5,5314.48,587.575,6,587.7,587.45,220
99763,5315,5314.75,587.575,6,587.7,587.45,120
99768,5315.5,5315.27,587.57,7,587.69,587.45,100
99777,5316,5315.69,587.57,7,587.69,587.45,200
99779,5316.5,5316.07,587.57,7,587.69,587.45,200
99781,5317,5316.97,587.57,7,587.69,587.45,200
99789,5317.5,5317.44,587.545,40,587.64,587.45,200
99791,5318,5317.67,587.545,40,587.64,587.45,200
99808,5318.5,5318.07,587.57,107,587.69,587.45,200
99813,5319,5318.9,587.57,107,587.69,587.45,200
99814,5319.5,5319.3,587.57,107,587.69,587.45,100
99819,5320,5319.58,587.57,107,587.69,587.45,100
99820,5320.5,5320.2,587.57,107,587.69,587.45,100
99836,5321,5320.68,587.57,107,587.69,587.45,100
99837,5321.5,5321.22,587.57,107,587.69,587.45,100
99837,5322,5321.22,587.57,107,587.69,587.45,100
99839,5322.5,5322.25,587.57,107,587.69,587.45,100
99840,5323,5322.76,587.625,107,587.69,587.56,200
99841,5323.5,5323.49,587.625,107,587.69,587.56,200
99843,5324,5323.82,587.625,107,587.69,587.56,200
99846,5324.5,5324.31,587.625,107,587.69,587.56,200
99846,5325,5324.31,587.625,107,587.69,587.56,200
99855,5325.5,5325.35,587.625,107,587.69,587.56,200
99856,5326,5325.54,587.625,107,587.69,587.56,200
99857,5326.5,5326.02,587.625,107,587.69,587.56,200
99857,5327,5326.02,587.625,107,587.69,587.56,200
99858,5327.5,5327.26,587.625,106,587.69,587.56,200
99858,5328,5327.26,587.625,106,587.69,587.56,200
99869,5328.5,5328.36,587.625,106,587.69,587.56,200
99874,5329,5328.95,587.625,106,587.69,587.56,200
99874,5329.5,5328.95,587.625,106,587.69,587.56,200
99882,5330,5330,587.625,100,587.69,587.56,200
99884,5330.5,5330.5,587.625,100,587.69,587.56,200
99885,5331,5331,587.625,100,587.69,587.56,200
99887,5331.5,5331.48,587.625,100,587.69,587.56,200
99888,5332,5331.61,587.625,100,587.69,587.56,200
99889,5332.5,5332.07,587.625,100,587.69,587.56,200
99892,5333,5332.91,587.625,100,587.69,587.56,200
99926,5333.5,5333.35,587.65,100,587.74,587.56,200
99927,5334,5333.93,587.65,100,587.74,587.56,200
99931,5334.5,5334.49,587.65,100,587.74,587.56,200
99946,5335,5334.64,587.675,100,587.74,587.61,100
99953,5335.5,5335.47,587.675,100,587.74,587.61,100
99956,5336,5335.99,587.675,101,587.74,587.61,100
99959,5336.5,5336.36,587.675,101,587.74,587.61,100
99960,5337,5336.5,587.675,101,587.74,587.61,100
99967,5337.5,5337.49,587.675,101,587.74,587.61,100
99969,5338,5337.58,587.675,101,587.74,587.61,100
99970,5338.5,5338.01,587.675,1,587.74,587.61,100
99972,5339,5338.9,587.675,1,587.74,587.61,100
99972,5339.5,5338.9,587.675,1,587.74,587.61,100
99972,5340,5338.9,587.675,1,587.74,587.61,100
99975,5340.5,5340.12,587.675,1,587.74,587.61,100
99977,5341,5340.83,587.675,1,587.74,587.61,100
99978,5341.5,5341.43,587.66,1,587.74,587.58,100
99984,5342,5341.77,587.66,1,587.74,587.58,100
99984,5342.5,5341.77,587.66,1,587.74,587.58,100
99986,5343,5342.84,587.65,1,587.74,587.56,200
99991,5343.5,5343.44,587.68,1,587.74,587.62,1
99991,5344,5343.44,587.68,1,587.74,587.62,1
99993,5344.5,5344.3,587.68,1,587.74,587.62,1
99995,5345,5344.72,587.68,1,587.74,587.62,1
99995,5345.5,5344.72,587.68,1,587.74,587.62,1
99995,5346,5344.72,587.68,1,587.74,587.62,1
100008,5346.5,5346.43,587.735,150,587.8,587.67,100
100008,5347,5346.43,587.735,150,587.8,587.67,100
100010,5347.5,5347.45,587.735,150,587.8,587.67,100
100010,5348,5347.45,587.735,150,587.8,587.67,100
100014,5348.5,5348.34,587.735,150,587.8,587.67,100
100015,5349,5348.79,587.735,150,587.8,587.67,101
100016,5349.5,5349.14,587.735,150,587.8,587.67,101
100018,5350,5349.76,587.735,250,587.8,587.67,101
100040,5350.5,5350.5,587.735,150,587.8,587.67,101
100063,5351,5350.97,587.75,200,587.83,587.67,101
100118,5351.5,5351.45,587.93,200,587.98,587.88,99
100171,5352,5352,587.795,100,587.89,587.7,100
100198,5352.5,5352.35,587.795,24,587.91,587.68,110
100208,5353,5352.86,587.795,106,587.91,587.68,210
100213,5353.5,5353.35,587.795,106,587.91,587.68,228
100218,5354,5353.96,587.795,106,587.91,587.68,228
